order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ06426,2018-02-03,09:00:50,Breakfast,TP,"[('Pancake', 5), ('Eggs', 10), ('Cereal', 6), ('Coffee', 6)]",512.25,-37.8215861,144.9612317,0,7.474,11.8061898
ORDY07318,2018-07-12,14:25:21,Lunch,TP,"[('Steak', 4), ('Fries', 2), ('Burger', 4), ('Salad', 8), ('Chicken', 9)]",753.6,-37.8263028,144.9798403,0,8.589,12.3530258
ORDX01892,2018-04-08,11:12:40,Breakfast,BK,"[('Cereal', 8), ('Pancake', 4), ('Eggs', 4), ('Coffee', 5)]",390.5,-37.8067851,144.9880745,0,5.505,
ORDI09403,2018-05-30,12:54:05,Lunch,NS,"[('Steak', 7), ('Fries', 4), ('Salad', 7), ('Burger', 3), ('Chicken', 9)]",864.4,-37.8187758,144.9700762,0,8.416,13.8058719
ORDY01754,2018-07-16,14:25:21,Lunch,TP,"[('Chicken', 8), ('Burger', 3)]",349.0,-37.8010812,145.0146905,0,13.114,15.6964139
ORDX02073,2018-05-05,12:03:22,Lunch,BK,"[('Burger', 10), ('Chicken', 7), ('Salad', 8)]",671.6,-37.8234045,144.9948876,0,5.766,13.4533062
ORDY03655,2018-02-15,09:31:16,Breakfast,TP,"[('Eggs', 4), ('Cereal', 1), ('Coffee', 10), ('Pancake', 6)]",329.5,-37.8082763,144.9835336,0,9.863,12.5545995
ORDX02096,2018-01-14,08:20:16,Breakfast,BK,"[('Eggs', 8), ('Cereal', 3), ('Pancake', 5)]",360.25,-37.8055169,144.952414,1,8.41,7.7760409
ORDY06868,2018-12-03,19:09:17,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 9), ('Pasta', 9), ('Salmon', 2)]",860.5,-37.8189399,144.9542079,0,8.411,13.0467439
ORDY00274,2018-05-31,12:54:05,Lunch,,"[('Fries', 9), ('Salad', 1), ('Steak', 6), ('Burger', 2)]",457.2,-37.8161912,144.9459981,0,,13.0223771
ORDI03499,2018-06-23,13:44:47,Lunch,NS,"[('Chicken', 2), ('Fries', 9), ('Burger', 9)]",451.0,-37.8192396,144.9869516,0,9.109,16.2789965
ORDK07247,2018-02-11,09:21:07,Breakfast,BK,"[('Cereal', 7), ('Eggs', 10), ('Coffee', 2), ('Pancake', 5)]",503.25,-37.81473,144.9691575,0,7.274,
ORDJ05311,2018-04-02,11:02:32,Breakfast,TP,"[('Cereal', 1), ('Pancake', 3), ('Eggs', 2)]",137.75,-37.8145936,144.9902397,0,9.922,12.5332223
ORDJ06963,2018-07-21,14:35:29,Lunch,TP,"[('Steak', 2), ('Burger', 6)]",276.0,-37.807841,144.938431,0,10.38,15.4469283
ORDZ06682,2018-09-11,16:16:54,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 10)]",445.0,-37.8094963,144.9637269,0,7.409,13.4829171
ORDK09359,2018-04-11,11:12:40,Breakfast,BK,"[('Cereal', 8), ('Eggs', 10), ('Coffee', 4)]",418.0,-37.8135461,144.9488599,0,10.24,
ORDZ03959,2018-10-22,17:48:10,Dinner,NS,"[('Salmon', 4), ('Fish&Chips', 8)]",444.0,-37.8194833,144.9628206,0,8.859,14.7378237
ORDZ00991,2018-06-15,13:24:30,Lunch,,"[('Chicken', 5), ('Salad', 3)]",211.6,-37.80312,144.9422188,0,,14.7009921
ORDC06819,2018-09-05,16:06:45,Dinner,NS,"[('Pasta', 7), ('Salmon', 10), ('Fish&Chips', 3), ('Shrimp', 2)]",815.5,-37.8163872,144.9285555,0,10.531,16.8962385
ORDI04410,2018-10-11,17:17:44,Dinner,,"[('Shrimp', 3), ('Pasta', 5), ('Fish&Chips', 1)]",334.5,-37.8123695,144.9537121,0,8.546,13.8371706
ORDC02665,2018-01-31,08:50:42,Breakfast,NS,"[('Cereal', 4), ('Coffee', 8)]",144.0,-37.8003449,144.9831805,0,7.346,
ORDY09456,2018-07-14,14:25:21,Lunch,TP,"[('Fries', 5), ('Chicken', 5), ('Burger', 4)]",344.0,-37.8176225,145.005412,0,11.204,15.5212734
ORDJ03824,2018-03-08,10:11:49,Breakfast,TP,"[('Coffee', 8), ('Cereal', 8), ('Eggs', 5), ('Pancake', 4)]",435.0,-37.8079064,144.9730355,0,9.245,11.9184439
ORDZ03528,2018-12-21,19:39:43,Dinner,,"[('Fish&Chips', 5), ('Salmon', 3), ('Pasta', 8)]",518.0,-37.8149939,144.9328026,0,,14.6872673
ORDC07892,2018-06-25,13:44:47,Lunch,,"[('Steak', 6), ('Salad', 6), ('Chicken', 4)]",501.2,-37.8242095,144.9842075,0,,15.0525645
ORDZ02696,2018-10-08,17:17:44,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 8), ('Salmon', 6), ('Shrimp', 9)]",1149.5,-37.8199091,144.9613446,0,8.919,15.4625003
ORDY03582,2018-12-12,19:29:34,Dinner,TP,"[('Shrimp', 2), ('Fish&Chips', 2)]",178.0,-37.8209552,144.9569539,0,8.042,12.4659909
ORDA03286,2018-12-16,19:39:43,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 1), ('Pasta', 3)]",171.5,-37.8165677,144.9666637,0,7.493,16.5653962
ORDZ06096,2018-11-18,18:38:52,Dinner,NS,"[('Salmon', 2), ('Fish&Chips', 3)]",187.0,-37.8108044,145.003225,0,9.718,17.5884319
ORDB05024,2018-01-07,08:10:08,Breakfast,TP,"[('Cereal', 9), ('Coffee', 1), ('Eggs', 8)]",372.5,-37.8130415,144.9373111,1,10.571,6.9402993
ORDB04899,2018-09-13,16:27:02,Dinner,TP,"[('Pasta', 9), ('Salmon', 8), ('Fish&Chips', 9), ('Shrimp', 10)]",1430.5,-37.8038062,144.9574888,0,9.733,13.9914463
ORDK06288,2018-07-24,14:45:38,Lunch,BK,"[('Fries', 3), ('Burger', 1), ('Chicken', 8), ('Steak', 3), ('Salad', 9)]",612.8,-37.8035011,144.9499752,0,8.803,14.453709
ORDX10089,2018-06-18,13:34:38,Lunch,BK,"[('Salad', 6), ('Burger', 8), ('Fries', 8), ('Chicken', 6)]",639.2,-37.8035714,144.9264273,0,10.867,16.2743999
ORDK05025,2018-01-30,08:50:42,Breakfast,BK,"[('Eggs', 10), ('Pancake', 6), ('Coffee', 10), ('Cereal', 10)]",650.5,-37.8049916,144.9922353,0,5.275,9.8912397
ORDK00901,2018-07-03,14:05:04,Lunch,BK,"[('Salad', 7), ('Fries', 6)]",192.4,-37.807562,144.963042,0,7.463,13.4015863
ORDB05772,2018-10-09,17:17:44,Dinner,TP,"[('Pasta', 10), ('Fish&Chips', 10)]",625.0,-37.811959,144.951797,0,9.117,13.8597396
ORDJ00876,2018-08-25,15:46:28,Lunch,TP,"[('Salad', 2), ('Burger', 5), ('Steak', 1), ('Fries', 5), ('Chicken', 10)]",614.4,-37.8052448,144.9373053,0,10.724,15.3607755
ORDJ07349,2018-02-22,09:41:24,Breakfast,TP,"[('Coffee', 6), ('Pancake', 4)]",142.0,-37.8155917,145.0059186,0,11.4,13.8474666
ORDK10131,2018-06-20,13:34:38,Lunch,BK,"[('Salad', 3), ('Steak', 7), ('Chicken', 10), ('Burger', 5)]",841.6,-37.8222521,144.9447881,0,9.536,15.6509277
